name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
"HumbleBee Childcare Services, INC.",72 E. Crescentville Rd.,Cincinnati,OH,45246,USA,child care,daycare/early childhood,Star rated early learning program for ages 6 wks - 15 yrs,Star rated early learning program for ages 6 wks - 15 yrs,http://HumbleBeeChildcare.com,513-671-2500,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Sweet Jazz Treats,7875 Montgomery rd,Cincinnati,OH,45236,USA,other,professional services,Sweet Jazz treats is here to jazz up your taste,Sweet Jazz treats is here to jazz up your taste,http://www.sweetjazztreats1.com,513-293-1934,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
BRICK Pop Up Shops - OTR,1327 Vine Street.,Cincinnati,OH,45202,USA,retail,retail,Retail,Retail,http://www.brickpopupshops.com,513-888-0134,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
BRICK Pop Up Shops - The Sequel,1323 Vine Street.,Cincinnati,OH,45202,USA,retail,retail,Retail,Retail,http://www.brickpopupshops.com,513-888-0134,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Never The Less,727 Ezzard Charles Dr,Cincinnati,OH,45203,USA,other,professional services,Non-profit Other,Non-profit Other,http://www.neverthelessinc.com,513-258-9676,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Allstate  Midwest Regional,11340 Kenn Rd,Cincinnati,OH,45240,USA,financial,financial services,Insurance and Financial Services,Insurance and Financial Services,http:// www.allstateagencies.com/ericthompson,513-825-3800,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"KD’s Lawncare, LLC",11651 Norbourne Ave,Cincinnati,OH,45240,USA,legal,law,"Lawn and Landscape. “Reliable Service, Providing Quality Results”","Lawn and Landscape. “Reliable Service, Providing Quality Results”",http://N/a,937-287-0433,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
KristiKollectionsLLC,12001 Brookway Dr,Cincinnati,OH,45240,USA,other,professional services,Inspirational products for all ages.,Inspirational products for all ages.,http://kristikollections.com,513-238-7495,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
RISE BUSINESS SOLUTIONS LLC,"8075 Reading Road, Suite 206",Cincinnati,OH,45237,USA,other,professional services,Business & Entrepreneurial Developmental Services,Business & Entrepreneurial Developmental Services,http://www.risebusinesssolutions.com,513-652-8495,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Saadia The Makeup Artist,203 Northland Blvd,Cincinnati,OH,45246,USA,beauty,salon/beauty,I provide beauty services to women by way of makeup artistry and mink lash exten,I provide beauty services to women by way of makeup artistry and mink lash exten,http://www.SaadiaTheMua.com,513-452-3281,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
ETD Construction,8075 Reading Road,Cincinnati,OH,45237,USA,home/HVAC,construction/home improvement,"Construction, Landscaping, Demolition, & Signs","Construction, Landscaping, Demolition, & Signs",http://etdconstruction.com,513-485-9967,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Taste the World in Cincy, LLC",11809 Hitchcock drive,Cincinnati,OH,45240,USA,other,professional services,Caterer specializing in international cuisines and a line of seasonings,Caterer specializing in international cuisines and a line of seasonings,https://tastetheworldincincy.com,513-257-7532,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Warrior Moms,6322 ElwynneDrive,Cincinnati,OH,45236,USA,other,professional services,Eradicating emotional paralysis among single moms-Social Enterprise 501C-3,Eradicating emotional paralysis among single moms-Social Enterprise 501C-3,http://www.WarriorMomsCincy.org,513-903-2964,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
The Snatch Shop,7511 Reading Road,Cincinnati,OH,45237,USA,other,professional services,"A one stop shop for waist trainers, shapewear, exercise gear and body sculpting.","A one stop shop for waist trainers, shapewear, exercise gear and body sculpting.",http://Www.mybodysnatcher.com,513-813-3724,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Beatwave LLC,1005 Fisk Ave,Cincinnati,OH,45205,USA,other,professional services,DJ production service,DJ production service,http://Beatwavepros.com,513-655-7060,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
JazJordan Inc.,9910 Coventry Court,Cincinnati,OH,45040,USA,other,professional services,JazJordan Inc. is a non profit company that plans and executes The Black Fam Reu,JazJordan Inc. is a non profit company that plans and executes The Black Fam Reu,http://Www.myblackfamilyreunion.org,513-229-0502,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Scale Strategic Solutions,1329 East Kemper Road,Cincinnati,OH,45246,USA,other,professional services,"Planning, Organizational Development, Program Evaluation, Stakeholder Engagement","Planning, Organizational Development, Program Evaluation, Stakeholder Engagement",http://www.scalestrategicsolutions.com,513-897-8169,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
The Confetti Room,1531 Race Street,Cincinnati,OH,45202,USA,recreation,events,The Confetti Room provides the ultimate venue for your next event.,The Confetti Room provides the ultimate venue for your next event.,http://www.confettiroomcincy.com,513-446-1650,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Key to Happiness Home Care,260 Northland Blvd,Cincinnati,OH,45246,USA,other,professional services,Home Care Agency,Home Care Agency,http://www.keytohappinessllc.com,513-392-9748,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
GO(O)D COMPANY APPAREL,"1428 Race Street Cincinnati, Oh.",Cincinnati,OH,45202,USA,retail,retail,Clothing Srore,Clothing Srore,http://www.GoodCoApparel.com,513-621-4663,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
A Fostered Child Organization,"959 Hawthorne Avenue Cincinnati, Ohio",Cincinnati,OH,45205,USA,child care,daycare/early childhood,"Our mission is to educate, empower, and encourage  children and families.","Our mission is to educate, empower, and encourage  children and families.",https://www.resilientelegance.com/a-fostered-child-organization,513-472-1293,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Bailey Law Office, LLC","1600 Scripps Center,  312 Walnut Street",Cincinnati,OH,45202,USA,legal,law,Law Firm,Law Firm,http://www.baileylawofficellc.com,513-263-6800,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Grace and Grit Spa,6712 Montgomery Road  Cincinnati OH,Cincinnati,OH,45236,USA,beauty,salon/beauty,Personal Care,Personal Care,http://graceandgritskin.com/,513-818-3010,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Ohio Marriage and Family Therapy, LLC.","670 Meridian Way, Westerville,  Ohio",Cincinnati,OH,43082,USA,health,health/mental health,"We provide individual, couples, and family therapy.","We provide individual, couples, and family therapy.",http://Www.OhioMFT.com,614-568-1258,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
CINCINNATI BLACK THEATRE COMPANY,2237 LOSANTIVILLE AVE,Cincinnati,OH,45237,USA,child care,daycare/early childhood,THEATER EDUCATION AND PERFORMANCE ENTERTAINMENT,THEATER EDUCATION AND PERFORMANCE ENTERTAINMENT,http://WWW.CINCINNATIBLACKTHEATRE.ORG,513-241-6060,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Nzuzu LLC,3836 Washington Ave,Cincinnati,OH,45229,USA,other,professional services,"Organizational Consulting and Coaching including, diversity and inclusion","Organizational Consulting and Coaching including, diversity and inclusion",http://Www.nzuzu.com,513-476-0416,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Blush: The Event Loft,345 West Fourth Street,Cincinnati,OH,45202,USA,recreation,events,Events Planning Services and Venue,Events Planning Services and Venue,https://www.blushcincy.com/,513-836-9499,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Multicultural Solutions LLC,4151 Larkhall Street,Cincinnati,OH,45245,USA,other,professional services,"Advertising, Marketing and PR","Advertising, Marketing and PR",https://www.multiculturalsolutionsllc.com/,513-432-7944,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"HSIG, LLC",4019 Gilmore Avenue,Cincinnati,OH,45209,USA,other,professional services,"HSIG offers Residential Rehab,  New Builds for sale  , Trashouts & Landscaping.","HSIG offers Residential Rehab,  New Builds for sale  , Trashouts & Landscaping.",http://45209,513-504-3012,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
A Unique Place Enterprise,5920 cheviot rd,Cincinnati,OH,45247,USA,other,professional services,"STNA, CPR, , Communicable disease","STNA, CPR, , Communicable disease",http://Www.auniqueplace.com,513-200-8885,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Made Just For Her Jewelz,1064 Winfield Ave Cincinnati Ohio,Cincinnati,OH,45205,USA,retail,retail,"Jewelry, Luggage, and Leather Goods","Jewelry, Luggage, and Leather Goods",http://Madejustforherjewelz.com,513-202-3006,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Blossoms Florist Inc.,8711 Reading Road,Cincinnati,OH,45215,USA,other,professional services,We are full service florist serving the Cincinnati Area for over 30 years.,We are full service florist serving the Cincinnati Area for over 30 years.,http://Blossomsfloristinc.com,513-531-7673,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Red Brick Childcare LLC.,"4545 Hector Avenue, Cincinnati Ohio, 45227",Cincinnati,OH,45227,USA,child care,daycare/early childhood,Education  - Quality Daycare Service for Infants and Children,Education  - Quality Daycare Service for Infants and Children,http://www.redbrickchildcare.com,513-551-3586,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"the T Room, LLC",7120 VINE ST,Cincinnati,OH,45216,USA,health,health/mental health,Herbal Tea Store & Natural Health & Beauty,Herbal Tea Store & Natural Health & Beauty,http://www.thetroomllc.com,513-390-7319,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
The Bentley Events LLC,3314 West Galbraith Rd #11,Cincinnati,OH,45239,USA,child care,daycare/early childhood,"Event Planning and TeaParTea’s and Children Parties, Decorating/Designs, florals","Event Planning and TeaParTea’s and Children Parties, Decorating/Designs, florals",http://thebentleyevents.com,513-886-4364,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Mirror Mirror on the Move Photo Booths,22 Triangle Park Dr ste 2201 i,Cincinnati,OH,45216,USA,other,professional services,We have a unique Mirror Photo Booth.  This is a full length Mirror that take 4x6,We have a unique Mirror Photo Booth.  This is a full length Mirror that take 4x6,http://www.mirrormirroronthemove.com,513-399-6808,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Natural Woman LLC,1340 Karahill Drive,Cincinnati,OH,45240,USA,other,professional services,"Advertising, Marketing and PR","Advertising, Marketing and PR",http://www.asknaturalwoman.com,252-220-0109,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
