id,name,city,state,listing_status,status,category,subcategory,address,website,phone,latitude,longitude,created_date
c25222ed-ddd0-430a-a62f-d46bc8102bbd,Mitchell's Soul Food,Brooklyn,NY,live_unclaimed,active,Food,Soul Food,617 Vanderbilt Ave,,,40.675600,-73.968400,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
d560e63a-674f-4036-aa50-2b24b9c0e019,"Prospect Park (Caribbean Festival, Brooklyn)",Brooklyn,NY,live_unclaimed,active,Entertainment & Recreation,Park / Cultural Events,95 Prospect Park W,https://prospectpark.org,,40.660200,-73.969000,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
845d0adf-a10f-4d4c-be22-f2a35cee56a3,Restoration Plaza,Brooklyn,NY,live_unclaimed,active,Community Organizations,Community Development,1368 Fulton St,https://restorationplaza.org,,40.683900,-73.923800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
436cb8fb-4ab5-4246-b948-4c0a23632620,Sistas' Place,Brooklyn,NY,live_unclaimed,active,Entertainment & Recreation,Jazz Venue,456 Nostrand Ave,https://sistasplace.org,,40.686600,-73.950800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
10,Trini Roots Apothecary,Brooklyn,NY,permanently_hidden,active,Retail,Health & Beauty Products,4321 Flatbush Ave,sankofaapothecary.com,(718) 555-0295,40.650100,-73.949600,Thu Jun 18 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
01cf3c8a-4356-45ae-ac02-4b076367420c,Malibu Hindu Temple,Calabasas,CA,live_unclaimed,active,Faith & Spirituality,Hindu Temple,1600 Las Virgenes Rd,https://hindutemple.org,,34.133700,-118.706600,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
abfff7cb-77ce-4955-98ce-4e80d7a2df50,Associação Cabo Verde (East Cambridge),Cambridge,MA,live_unclaimed,active,Community Organizations,Cape Verdean Association,18 Essex St,,,42.365100,-71.103700,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
e1170a6e-8519-4dcf-88bf-062bef48bf7b,Brazilian Community (Allston / Cambridge),Cambridge,MA,live_unclaimed,active,Community Organizations,Brazilian Community Hub,201 Cambridge St,,,42.366900,-71.109900,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
e6d61977-50ce-4b4e-b198-e6ea2829bb81,El Muelle Cevichería — Cancun,Cancun,Quintana Roo,live_unclaimed,active,Food,Seafood / Mexican,"Av. Yaxchilán 47, Sm 22",,,21.162800,-86.824500,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
4bd90704-e9e5-4f42-b3f8-9b1cc7eb2b46,La Parrilla Cancun,Cancun,Quintana Roo,live_unclaimed,active,Food,Mexican,Av. Yaxchilán 51,,,21.161900,-86.824800,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
62e8462d-531c-44ad-a2ab-4a4ad2b33de7,Mercado 23 Cancun,Cancun,Quintana Roo,live_unclaimed,active,Retail,Market,"Av. Tulum, SM 23",,,21.164200,-86.829200,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
bf3155dc-ab77-4187-878c-89a979a81ca9,La Camaronera Colombian Seafood,Canoga Park,CA,live_unclaimed,active,Food,Colombian,8210 Deering Ave,,,34.197000,-118.596000,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
6023ae23-1770-4c30-af58-6d9b6559293a,Korean BBQ House — Carrollton TX,Carrollton,TX,live_unclaimed,active,Food,Korean BBQ,2811 E Trinity Mills Rd,,,32.991800,-96.875300,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
0d2305fc-9ec7-4ea5-99b1-849bfd5fbf0d,Korea Town Shopping Center — Carrollton,Carrollton,TX,live_unclaimed,active,Retail,Korean Commercial District,2625 Old Denton Rd,,,32.987000,-96.902200,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
71013582-0d9a-4845-a5b2-b2b6f8d8bce7,Chalong Temple (Wat Chalong),Chalong,,live_unclaimed,active,Arts & Culture,Temple / Cultural Site,"Luang Pho Cham Rd, Chalong",,,7.844600,98.335800,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
cd6fd6ac-a534-458d-9634-adff91abcc7c,Elephant Jungle Sanctuary Phuket,Chalong,,live_unclaimed,active,Travel & Hospitality,Nature / Wildlife Sanctuary,"Patak Road, Chalong",https://elephantjunglesanctuary.com,,7.915600,98.354200,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
9de7b3d6-adf7-453c-8898-e8a313a025ff,PRG Floating Restaurant — Phuket,Chalong,,live_unclaimed,active,Food,Seafood,"Chalong Pier, Chalong Bay",,,7.810800,98.354300,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
b4011bcc-e5b3-4be9-882e-28d99ec0ef45,The Big Buddha Phuket,Chalong,,live_unclaimed,active,Arts & Culture,Monument / Landmark,"Nakkerd Hills, Chalong",,,7.827800,98.312900,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
947ea53b-283c-45ee-982e-d7a337ddb9fc,Wat Chalong Temple,Chalong,,live_unclaimed,active,Arts & Culture,Temple / Religious Site,"Chao Fah Tawan Ok Road, Chalong",,,7.844400,98.337600,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
6bd6eddc-893d-4e85-9b4e-bd1fb27f3683,Asian Square Mall,Chamblee,GA,live_unclaimed,active,Retail,Asian Mall,5150 Buford Hwy NE,,,33.894000,-84.284700,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
6971050d-a4ac-4ac5-b800-994b20e3af80,Chamblee Bilingual Kids Academy,Chamblee,GA,live_unclaimed,active,Childcare & Early Education,Bilingual Daycare,5212 Peachtree Blvd,,,33.893500,-84.301800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
1bcaa394-e53c-4278-a8f6-774d3bd01f3b,Chamblee Dental — Bilingual,Chamblee,GA,live_unclaimed,active,Health & Wellness,Dental,5030 Buford Hwy NE,,,33.898700,-84.297200,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
fa6b0b9a-8252-478f-9c34-c0ce956ca033,Chamblee Immigration Law — Buford Highway,Chamblee,GA,live_unclaimed,active,Professional Services,Immigration Attorney,5041 Buford Hwy NE Suite 200,,,33.894100,-84.298000,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
0599e67d-d562-4b8e-bc6a-2babafc2b480,Chamblee Latino Mental Health Services,Chamblee,GA,live_unclaimed,active,Health & Wellness,Mental Health Counseling,4920 Buford Hwy NE Suite 101,,,33.892300,-84.299000,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
c9dae68e-f60e-41f1-922f-68bed4cea05e,Dukem Ethiopian Restaurant,Chamblee,GA,live_unclaimed,active,Food,Ethiopian,3841 Chamblee Dunwoody Rd,,,33.888900,-84.295900,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
b1b0d56a-92f2-4290-9d62-5ec879a40167,Ethiopian Community Development Council — Atlanta,Chamblee,GA,live_unclaimed,active,Community Organizations,Refugee & Immigrant Services,4411 Buford Hwy NE,https://ecdcatl.org,,33.882700,-84.288800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
2bf8047c-4030-443d-ab2d-63cab35ecc1a,International House of Pancakes at Buford Hwy — Multicultural Buford Corridor,Chamblee,GA,live_unclaimed,active,Community Organizations,International Commercial Corridor,Buford Hwy NE,,,33.870000,-84.310000,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
0a16145b-4d51-4853-a5a3-9a436dee1ebe,Pho Dai Loi,Chamblee,GA,live_unclaimed,active,Food,Vietnamese,4186 Buford Hwy NE,,,33.864500,-84.323200,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
0fa3804b-0f3a-4dfc-9310-6f915f297cb0,Wild Horse Pass Resort (Gila River Indian Community),Chandler,AZ,live_unclaimed,active,Entertainment & Recreation,Tribal Resort / Casino,5594 W Wild Horse Pass Blvd,https://wildhorsepassresort.com,,33.307300,-111.985100,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
34aa63e6-d0ce-4c5e-b908-f66b1186ba7f,Bintü Atelier,Charleston,SC,live_unclaimed,active,Food,West African,"East Side, Charleston, SC",,,32.776500,-79.931100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
990d56a4-dcbf-4244-a7b9-b45c3ffda791,Cruz Remodeling and Repair,Charleston,SC,live_unclaimed,active,Beauty & Personal Care,Beauty,"Charleston, SC",,,32.776500,-79.931100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
0354e2f0-f419-42e3-ae51-fae572798b18,Hannibal's Kitchen,Charleston,SC,live_unclaimed,active,Food,Food,"East Side, Charleston, SC",,,32.776500,-79.931100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
13ff2579-e0f0-4d7f-bae3-26a66ff2e010,Adulis Ethiopian Restaurant,Charlotte,NC,live_unclaimed,active,Food,Ethiopian,3306 N Davidson St,,,35.252000,-80.817100,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
21031ff2-3fe9-4f29-83c7-5507c33306d6,Beatties Ford Fresh Wash,Charlotte,NC,live_unclaimed,active,Home Services,Laundromat,2604 Beatties Ford Rd,,,35.258000,-80.882000,Thu Aug 13 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
fe01e67e-c989-4a9c-8306-7b433a49c2f0,Beatties Ford Road Children's Center,Charlotte,NC,live_unclaimed,active,Childcare & Early Education,Daycare,3302 Beatties Ford Rd,,,35.257100,-80.876100,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
5fe14b97-1855-4f93-9b3b-e020d5ae56de,Calle Sol Café & Cevicheria,Charlotte,NC,live_unclaimed,active,Food,Peruvian,"1205 Thomas Ave, Charlotte, NC 28205",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
52acf853-6243-4b71-9c7d-774d514652fb,Caribbean Hut,Charlotte,NC,live_unclaimed,active,Food,Caribbean,"9609 N Tryon St, Charlotte, NC 28262",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
e7f8bb96-c3f0-48bc-90c1-0d6f9358ca64,Caribbean Roots Charlotte,Charlotte,NC,live_unclaimed,active,Food Trucks,Lunch & Dinner,"2604 Beatties Ford Rd, Charlotte, NC",,,35.258000,-80.882000,Thu Aug 13 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
160b3ed4-b21b-4ab7-903c-93bbbf1ee92d,Cavo Lounge — Charlotte Afrobeats,Charlotte,NC,live_unclaimed,active,Entertainment & Recreation,Nightclub / Lounge,1521 S Church St,,,35.206500,-80.851800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
99d9a6b8-489b-4661-ba3e-c696c63b9e8a,Charlotte Black Criminal Defense,Charlotte,NC,live_unclaimed,active,Professional Services,Criminal Defense Attorney,301 S McDowell St Suite 1024,,,35.221900,-80.838800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
c6005cdf-0e30-42e7-a2b6-9e80848a1fa3,Charlotte Black Therapists Network,Charlotte,NC,live_unclaimed,active,Health & Wellness,Mental Health Counseling,4700 Central Ave Suite 210,,,35.240500,-80.748900,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
c784d991-ee35-4210-8d3b-af98e2df10a6,Charlotte Latino Plumbing & HVAC,Charlotte,NC,live_unclaimed,active,Professional Services,Plumbing / HVAC,5821 N Tryon St,,,35.301200,-80.785500,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
39,Crown Wellness Spa,Charlotte,NC,permanently_hidden,active,Health & Wellness,Spa & Wellness,6400 Rea Rd,crownwellnessnc.com,(704) 555-3972,35.128200,-80.820800,Thu Jun 18 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
3339347d-fbbb-42dc-a46c-bdbc481a0677,"Curio, Craft & Conjure",Charlotte,NC,live_unclaimed,active,Retail,Retail,"3204 N Davidson St, Suite C, Charlotte, NC 28205",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
bbad7d82-a9c1-427e-85c1-52248e4451e2,Dusk — Charlotte Hip-Hop & R&B,Charlotte,NC,live_unclaimed,active,Entertainment & Recreation,Bar / Nightlife,2928 N Davidson St,,,35.249100,-80.797300,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
e6231849-5ff2-4c4a-a3df-5be1cc1dc753,Eastside Electric — Charlotte,Charlotte,NC,live_unclaimed,active,Professional Services,Electrical,5200 Central Ave,,,35.239700,-80.744300,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
8b0531ae-532d-42db-966c-94955f379548,Eastway Child Development Center,Charlotte,NC,live_unclaimed,active,Childcare & Early Education,Daycare,4913 Eastway Dr,,,35.249300,-80.757600,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
974c7beb-b95c-440b-b7e6-804d7fe4d713,Eastway Dental Care,Charlotte,NC,live_unclaimed,active,Health & Wellness,Dental,4800 Eastway Dr,,,35.249800,-80.758300,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
51045fe6-2111-4498-8fd0-9a97242ddc5e,El Lechon Asado — Charlotte,Charlotte,NC,live_unclaimed,active,Food,Guatemalan / Central American,8331 E WT Harris Blvd,,,35.257400,-80.727600,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
c5909195-cb58-40b7-ab51-42f5d39f401b,Enat Ethiopian Restaurant,Charlotte,NC,live_unclaimed,active,Food,Ethiopian,"4150 Maney Dr, Charlotte, NC 28205",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
13f295ef-cb48-470f-89f3-b0adab596ea3,Filipino Community of Charlotte,Charlotte,NC,live_unclaimed,active,Community Organizations,Filipino Community Organization,Charlotte,,,35.227100,-80.843100,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
e1b9416f-ec36-4642-845d-41c11e2c4fad,Freedom School Early Learning — Charlotte,Charlotte,NC,live_unclaimed,active,Childcare & Early Education,Cultural Preschool,2812 Beatties Ford Rd,,,35.250800,-80.876000,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
d2e89f80-38c1-4f9f-890c-e52412e0d678,Friendship Missionary Baptist Church Charlotte,Charlotte,NC,live_unclaimed,active,Faith & Spirituality,Baptist Church,3400 Beatties Ford Rd,https://friendshipcharlotte.org,,35.258000,-80.878000,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
ca15b7bf-084c-4a81-af53-ada3ef4707bb,Grier Heights Community Childcare,Charlotte,NC,live_unclaimed,active,Childcare & Early Education,Daycare,4712 Grier Rd,,,35.195100,-80.789800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
ca83db7b-6f7f-4a5b-a029-188fcd072b5b,Grier Heights Dental Center,Charlotte,NC,live_unclaimed,active,Health & Wellness,Dental,4600 Grier Rd,,,35.194800,-80.789300,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
960b5eb6-2263-4502-866a-fb80618a2afb,Harvey B. Gantt Center for African-American Arts + Culture,Charlotte,NC,live_unclaimed,active,Arts & Culture,Arts Center,551 S Tryon St,https://ganttcenter.org,,35.221900,-80.842400,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
3cfb0a0e-806f-41fc-bfc1-415566aa8e7a,Hidden Valley Dental Group,Charlotte,NC,live_unclaimed,active,Health & Wellness,Dental,1831 Hidden Valley Rd,,,35.262100,-80.790500,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
2b4d8deb-2641-4e73-90c0-fdb0b30e358e,Hidden Valley Learning Center,Charlotte,NC,live_unclaimed,active,Childcare & Early Education,Daycare,1642 Hidden Valley Rd,,,35.260800,-80.792100,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
d335b5b7-6161-4515-a33a-33f43ab0dc73,Jambox,Charlotte,NC,live_unclaimed,active,Food,Food,"Charlotte, NC",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
ddd8c59c-a018-4eed-a3b0-ef768747da94,Johnson C. Smith University,Charlotte,NC,live_unclaimed,active,Arts & Culture,HBCU,100 Beatties Ford Rd,https://jcsu.edu,,35.237800,-80.867300,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
8244ea38-331f-4069-b88d-02c693f0f732,Lagz Restaurant,Charlotte,NC,live_unclaimed,active,Food,West African,"3130 N Tryon St, Charlotte, NC 28206",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
9ee4f622-05b8-419e-9d42-170e8d7a6bff,La Shish Kabob,Charlotte,NC,live_unclaimed,active,Food,Middle Eastern,"3117 N Sharon Amity Rd, Charlotte, NC 28205",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
bc4dae32-160d-4283-8193-2224f3cc8be6,Latin American Coalition — Charlotte,Charlotte,NC,live_unclaimed,active,Community Organizations,Latino Community Services,901 N Tryon St,https://latinamericancoalition.org,,35.234300,-80.840100,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
df72e9a0-bdbf-4b14-8ec2-5ac59ea7e3e7,Latino Mental Health Charlotte,Charlotte,NC,live_unclaimed,active,Health & Wellness,Mental Health Counseling,5112 N Tryon St Suite 102,,,35.286300,-80.783200,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
f1578b9f-d564-4475-b145-318340d083c6,Latino Tax Center — North Charlotte,Charlotte,NC,live_unclaimed,active,Professional Services,Tax Preparation,5421 N Tryon St,,,35.291000,-80.783500,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
a6337d29-2571-4307-a701-18714b180b99,La Unica Mexican Restaurant — Charlotte,Charlotte,NC,live_unclaimed,active,Food,Mexican,3308 N Sharon Amity Rd,,,35.245900,-80.776200,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
115a2096-89d0-430f-8651-4dcc60c0fc6f,Let's Meat Kbbq,Charlotte,NC,live_unclaimed,active,Food,Korean,"1400 S Church St, Charlotte, NC 28203",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
6999d54b-944d-46e7-8744-5114456f3980,Levine Museum of the New South,Charlotte,NC,live_unclaimed,active,Arts & Culture,History Museum,200 E 7th St,https://museumofthenewsouth.org,,35.227500,-80.838500,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
9fc7ddb8-7048-4b6c-b2de-9adb0395dd92,Little Rock AME Zion Church,Charlotte,NC,live_unclaimed,active,Faith & Spirituality,AME Zion Church,401 N McDowell St,https://littlerockamezion.org,,35.228000,-80.837500,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
136f8db2-2d46-41b8-abdb-1a615ea0d1ba,Little Stars Learning Academy,Charlotte,NC,live_unclaimed,active,Children & Family,Childcare & Daycare,5401 Nations Ford Rd,,,35.148000,-80.874400,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
dcccbbc4-1ff9-4ff1-9666-fb80e239ea01,Mert's Heart and Soul,Charlotte,NC,live_unclaimed,active,Food,Soul Food,"214 N College St, Charlotte, NC 28202",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
eea5031b-eea2-4f72-8377-21e9d72c16e9,Mert's Heart & Soul,Charlotte,NC,live_unclaimed,active,Food,Soul Food,214 N College St,https://mertsheartandsoul.com,,35.228600,-80.840200,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
834e2049-f1a6-42b6-9d9b-022e8d9e758d,Mi Tierra Colombian Restaurant,Charlotte,NC,live_unclaimed,active,Food,Colombian,"10405 Park Rd, Charlotte, NC 28210",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
80a5f533-4022-4be0-9d1a-958fab27fc2c,Neighborhood Theatre Charlotte,Charlotte,NC,live_unclaimed,active,Entertainment & Recreation,Live Music Venue,511 E 36th St,https://neighborhoodtheatre.com,,35.252700,-80.820100,Mon Aug 10 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
6a50a193-a63d-479b-9174-10c7d7e4fc7f,North Charlotte Immigration Law,Charlotte,NC,live_unclaimed,active,Professional Services,Immigration Attorney,5800 N Tryon St Suite 200,,,35.300000,-80.785300,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
2c1b1d96-ed62-46f2-879d-fa7c39331ff1,North Charlotte Latino Dental — Bilingual,Charlotte,NC,live_unclaimed,active,Health & Wellness,Dental,5014 N Tryon St Suite A,,,35.284100,-80.782600,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
d0aba8b5-7570-47ad-baca-e11dcafdf7d1,North Charlotte Latino Family Daycare,Charlotte,NC,live_unclaimed,active,Childcare & Early Education,Bilingual Daycare,5321 N Tryon St,,,35.290300,-80.784000,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
3b0eff80-dcca-48e9-a2f3-f732951ee86f,Petra's Bar — Charlotte,Charlotte,NC,live_unclaimed,active,Entertainment & Recreation,Bar / LGBTQ+ Venue,1919 Commonwealth Ave,,,35.245200,-80.797800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
37,Pinnacle Cuts Barbershop,Charlotte,NC,permanently_hidden,active,Beauty & Personal Care,Barbershop,5801 N Tryon St,,(704) 555-3728,35.313500,-80.813700,Thu Jun 18 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
34,Queen City Fitness,Charlotte,NC,permanently_hidden,active,Health & Wellness,Gym & Fitness,3900 Freedom Dr,queencityfitness.com,(704) 555-2753,35.213100,-80.914800,Thu Jun 18 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
3b5b0d83-3e3e-4221-ab2f-f37489187827,Queen City Plumbing — Black-Owned,Charlotte,NC,live_unclaimed,active,Professional Services,Plumbing,4121 W Boulevard,,,35.209100,-80.882900,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
36,Queen City Soul Kitchen,Charlotte,NC,permanently_hidden,active,Food,Soul Food,3121 Freedom Dr,,(704) 555-3601,35.200200,-80.881700,Thu Jun 18 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
4e113503-4f99-4552-afb2-26547ffdfd49,Queen City Soul Truck,Charlotte,NC,live_unclaimed,active,Food Trucks,Lunch,"310 E Trade St, Charlotte, NC",,,35.227200,-80.842600,Thu Aug 13 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
d1a5a0e8-eddb-43df-9801-904aa9276913,Queen City Tax Services — West Charlotte,Charlotte,NC,live_unclaimed,active,Professional Services,Tax Preparation,3218 Beatties Ford Rd,,,35.256300,-80.875600,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
27,Red Cedar Native Plant Nursery,Charlotte,NC,permanently_hidden,active,Retail,Home & Garden,2500 S Tryon St,verdantdesignco.com,(704) 555-1974,35.189900,-80.869200,Thu Jun 18 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
c38e97fe-654b-44cc-878c-340210d20edb,Sabor Latin Street Grill,Charlotte,NC,live_unclaimed,active,Food,Food,"415 Hawthorne Ln, Charlotte, NC 28204 (Elizabeth location)",https://www.saborlatingrill.com,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
38,Sankofa Bookshop & Gallery,Charlotte,NC,permanently_hidden,active,Retail,Books & Art,2117 Central Ave,sankofaclt.com,(704) 555-3859,35.207200,-80.809400,Thu Jun 18 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
472d12ae-0480-42f7-92c7-d989fb207e86,Selwyn Pub — South Charlotte Jazz Night,Charlotte,NC,live_unclaimed,active,Entertainment & Recreation,Bar / Jazz Venue,6601 Morrison Blvd,,,35.154100,-80.834100,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
166cffa8-ebb8-402e-a634-eb985b840122,Soul Gastrolounge — Charlotte,Charlotte,NC,live_unclaimed,active,Entertainment & Recreation,Restaurant / Lounge,1500 Central Ave,https://soulgastrolounge.com,,35.219500,-80.807700,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
40,Tabari Creative Studio,Charlotte,NC,permanently_hidden,active,Tech,Creative & Design,820 Hamilton St,,(704) 555-4087,35.226400,-80.837600,Thu Jun 18 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
03ccb394-e97f-483f-88df-dc06e7791b59,The Dumpling Lady,Charlotte,NC,live_unclaimed,active,Food,Food,"1115 N Brevard St, Charlotte, NC 28206 (Optimist Hall)",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
cde4aa7d-6a53-4803-aa8c-573a8b0737e6,The Evening Muse,Charlotte,NC,live_unclaimed,active,Arts & Culture,Arts & Culture,"NoDa, Charlotte, NC",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
f1e3efa2-3374-4edb-a7f1-ce1c5cdcf410,University Area Comprehensive Dental,Charlotte,NC,live_unclaimed,active,Health & Wellness,Dental,8620 University City Blvd,,,35.308100,-80.738300,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
a0f0427b-7ad9-4f9c-afc1-f513fe25dcc5,University City Auto Repair — Multilingual,Charlotte,NC,live_unclaimed,active,Professional Services,Auto Repair,5612 N Tryon St,,,35.298800,-80.784800,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
7b762e83-bc19-452e-a31b-e001f3ed3964,University City Head Start,Charlotte,NC,live_unclaimed,active,Childcare & Early Education,Head Start,9001 University City Blvd,,,35.311800,-80.731200,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
f1d95c61-1a82-42fb-bf17-b4495c5da540,Urban Reader Bookstore,Charlotte,NC,live_unclaimed,active,Retail,Bookstore,"440 E McCullough Dr, Suite A-130, Charlotte, NC 28262",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
1345fb92-4ad9-4e51-9591-515044887433,Vietnamese Baptist Church — Charlotte,Charlotte,NC,live_unclaimed,active,Faith & Spirituality,Vietnamese Church,4201 The Plaza,,,35.255600,-80.795000,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
496b3c61-14c3-499f-8cfa-bee84a9fce25,Viva Chicken,Charlotte,NC,live_unclaimed,active,Food,Peruvian,"1617 Elizabeth Ave, Charlotte, NC 28204 (Elizabeth location)",,,35.227100,-80.843100,Sat Aug 08 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
a977074e-4abe-454b-8920-1b983aba0471,West Boulevard Children's Academy,Charlotte,NC,live_unclaimed,active,Childcare & Early Education,Daycare,3109 W Boulevard,,,35.209900,-80.868700,Tue Aug 11 2026 00:00:00 GMT+0000 (Coordinated Universal Time)
